AccX,AccY,AccZ
-4.8386817,3.2034419,13.821727
-1.9680338,2.7485435,14.116213
-1.6304513,-0.8571242,5.729325
1.9919758,2.930503,4.7740383
-2.3080103,-2.920926,11.757924
-1.6112977,3.9839516,5.2002063
0.521936,-4.072537,11.034876
0.079008654,-4.158728,4.7189717
1.4077905,-5.5042696,9.864111
-2.1978772,-1.99437,14.542381
1.9249382,4.697424,1.4891934
4.1922474,6.1076083,5.3079453
-2.9712043,-2.4827871,11.176133
-0.93852705,-1.6950948,18.686745
4.429273,4.158728,0.0047884034
3.0454245,-4.1491513,6.3446345
-1.5059528,1.1085154,9.409213
-1.0247183,-1.6089035,9.562442
-0.82121116,3.5817258,12.765883
2.171541,4.0677485,4.546589
-1.2378023,-1.7166426,15.373169
-0.076614454,9.397242,4.1946416
1.6376339,2.2002714,0.40222588
-2.0901382,-0.62009823,16.395493
1.1875241,-2.5306711,7.098808
0.9840169,2.3056161,10.240001
1.3192052,-3.9001546,2.801216
-0.5530606,-5.628768,1.2425907
-1.4820108,-0.1436521,3.2393548
2.3582888,-6.655881,0.4381389
-4.486734,-7.0700774,12.70124
-0.009576807,-4.7884035,3.9480386
3.110068,-1.1947067,7.9726915
-3.1148565,-4.1036615,8.406042
4.4125137,3.3925838,3.8881836
0.6631939,-2.1906946,11.221623
-0.9696517,5.1930237,4.7979803
3.8666358,-2.6312277,4.1491513
-3.241749,3.0023289,14.784196
0.45250413,6.6846113,8.686164
2.741361,7.2113357,8.228871
-0.2753332,2.60968,12.952631
0.9840169,0.2801216,13.472173
0.44532153,6.481104,6.3087215
0.16998832,-3.229778,11.092337
-0.4333505,2.6647465,8.061277
-1.2665327,-8.350976,12.093113
0.6512229,6.007052,8.497022
0.47165772,-1.9536686,3.1723173
1.5562311,5.21936,17.82962
-0.89543146,6.6965823,4.2664676
-1.4269443,-0.866701,10.407595
0.5602432,6.9000893,12.11466
-0.89543146,-2.4708161,13.702016
-1.2904748,4.501099,11.535264
1.1468226,-2.0039468,9.490616
0.031124622,5.2840033,12.253524
-2.552219,-2.066196,3.5075054
-0.61530983,-0.47884035,12.770672
1.30484,0.25857377,14.616601
-0.5291186,1.7597382,4.8722005
-1.0414777,0.088585466,3.8139634
1.0606314,-2.456451,5.638345
-0.59855044,6.3063273,6.1746464
-0.39983168,-0.6703765,15.739482
-2.1619642,3.9145198,16.079458
-1.4556746,8.444349,11.530476
4.7261543,9.382876,1.400608
-0.5674258,0.045489833,14.683639
-4.462792,-2.8491,14.633361
0.78769237,-4.3382936,5.777209
-1.5179238,-0.18435353,12.904747
0.38307226,1.1468226,2.7581203
-1.5849615,2.8514943,10.362105
-2.3750482,2.8443117,9.464279
1.115698,5.2600613,6.0285997
-1.5921441,-4.211401,15.861587
2.5474305,4.0198646,12.878411
2.0111294,4.0318356,2.1428106
0.25139117,3.0382419,4.6662993
0.33279404,-1.5251064,7.9822683
1.3120226,-1.3575124,9.636662
0.4333505,0.10055647,6.481104
-0.47644615,6.227319,9.825804
-3.3758245,1.910573,5.116409
1.4628572,-6.9000893,17.063475
-2.2744915,3.2728736,13.709199
-2.5450363,4.72376,10.778696
1.103727,4.5896845,10.426748
-2.3678656,-3.4955344,16.390705
0.34476504,0.89782566,9.526528
-1.30484,1.4652514,1.9129672
-0.46447513,8.276755,7.69257
2.9712043,-0.78529817,14.180857
2.1068976,3.2441432,17.702728
2.135628,3.4380736,2.1811178
4.829105,0.28491,11.331757
-3.2106245,-1.8674773,7.824251
2.4899697,0.63206923,13.800179
-1.9728222,0.050278235,11.954249
-4.3478703,3.857059,-1.2569559
0.009576807,-3.3542767,9.605537
0.18674773,3.8618474,20.09693
-0.9840169,6.0836663,6.0740895
-2.6886885,1.6711528,5.374983
4.10845,-6.679823,24.4855
-0.011971008,8.121132,10.022128
-3.4955344,-0.22266077,-1.8219875
2.6144683,5.5401826,-1.2042835
0.30885202,-17.3005,22.993914
-1.3311762,10.527305,13.541605
-3.107674,3.8857894,-3.1771057
3.442862,4.735731,9.888053
-2.4732103,-1.6017209,9.739613
-5.097255,-5.2049947,18.32043
1.9273324,3.1052797,7.383718
1.4748282,-1.1899183,5.3725886
-2.1619642,1.946486,12.454638
-0.6823475,-3.0214825,10.041282
-0.51954174,9.181764,11.264719
1.5586253,1.8674773,-5.884948
-2.4372973,-9.933543,14.966155
-1.9656396,9.856929,14.149732
0.85473,3.0693667,-1.7980455
-4.098873,2.89459,12.531252
2.8323407,-2.5809495,14.95179
0.39983168,-2.597709,12.246342
-4.3239284,5.171476,8.7532015
1.6256629,-5.2121773,11.264719
3.181894,2.4253263,5.9639564
-2.741361,-0.51954174,6.7253127
-1.3670892,1.5131354,2.1859062
3.2920272,0.6440403,1.6256629
-0.3878607,3.2609026,8.257602
-1.2090719,-2.813187,6.445191
0.36870706,-0.79966336,18.914194
-1.9297266,7.893683,8.441956
3.964798,0.89303726,11.204864
-1.4556746,-4.1826706,21.801601
-3.0190883,8.274361,7.4268136
4.876989,-3.6822822,1.9057846
-1.376666,8.195353,-1.4508862
-5.3007627,-22.500708,32.853237
-1.1133038,7.728483,11.8896055
0.92416185,5.363012,-4.280833
0.8714894,6.5864487,4.984728
-4.2401314,3.1986535,5.023035
3.004723,6.14831,13.599066
5.1379566,-1.721431,-2.5258827
0.60812724,-5.070919,21.198261
-5.1140146,-1.271321,11.245565
3.7612908,1.7286136,6.603208
5.566519,5.485116,12.5025215
-3.0119057,5.377377,-2.1930888
-6.7492547,6.2608376,11.528081
1.4820108,-1.7046716,14.140155
8.7292595,16.713923,-4.0222588
-3.3877954,-0.9504981,5.2480903
-5.4683566,-5.8346696,18.899828
5.386954,11.671733,-1.400608
8.379706,5.4061074,-1.8243817
-1.0654198,5.717354,2.1164744
-5.8203044,-17.384298,21.964407
7.386112,3.359065,-3.5745432
3.596091,3.7229836,3.9360676
-3.1316159,-3.083732,9.074024
-0.7062895,-0.92655605,14.990097
3.5075054,-4.7022123,19.433735
3.857059,3.13401,0.6799533
-2.5354595,3.787627,9.569624
0.1388637,1.3144168,8.6095495
2.6431987,4.426879,17.187975
-3.3375173,4.3047748,5.3342814
3.9839516,-0.47644615,12.389994
-1.448492,7.9607205,10.129868
-3.5098996,4.390966,2.4540567
-1.0582372,1.2306197,6.83784
-2.327164,-7.5345526,20.779276
-0.090979666,6.811504,11.7148285
-1.7908629,4.8937483,3.347094
0.7206547,-1.7525556,17.932571
-5.602432,1.1971009,12.79222
-0.090979666,-2.705448,-2.111686
-0.521936,1.6256629,19.51035
-8.714894,7.201759,5.7365074
2.4037786,-5.4803276,9.069236
0.12210429,11.360487,7.3789296
-5.4659624,15.923836,-3.6008794
-2.15957,-17.690756,22.184673
2.7964275,6.0357823,0.44771573
-0.78050977,-4.757279,10.884041
-7.5441294,2.0374656,8.595184
1.3000516,-10.113108,7.0581064
10.953473,-6.6726403,23.566128
0.60812724,13.453019,-7.019799
-5.161899,-3.8546648,18.61013
-1.3072342,5.8586116,7.735666
1.30484,6.069301,9.689334
2.1978772,-9.155427,16.697163
-1.0965444,-0.038307227,5.439626
-0.59615624,5.7724204,11.484985
0.35673606,10.25676,-2.540248
-5.9926867,-9.624691,20.444088
-0.9672575,1.3096284,13.275848
5.959168,-8.892065,22.385786
-0.545878,12.5504055,5.058948
-9.215282,-4.1539397,6.8545995
3.3255463,4.5777135,8.731653
5.149928,-0.5650316,16.242264
-6.373365,-1.5394717,5.899313
-3.6607344,1.958457,7.699753
3.7253778,-1.8914193,8.578424
6.6893997,13.551182,0.4165911
-7.1395097,-4.0677485,5.3941364
-7.589619,-1.4867992,8.389283
3.8283286,-0.9600749,13.053187
6.3446345,0.110133275,10.508151
-8.937555,3.7588966,-2.2816741
-6.289568,-5.351041,31.074345
7.479486,-0.3878607,16.19438
5.389348,11.616667,-10.036493
-11.844116,-9.179369,11.654974
-3.229778,-2.7724855,14.908694
10.189722,3.1962593,16.455349
3.1627405,11.60709,-5.4204726
-11.997345,-6.0764837,14.992491
0.11731588,13.713987,9.40203
7.9248075,-0.30406362,-0.9888053
-5.9184666,4.3143516,6.196194
-4.912902,0.2681506,-3.7948096
3.4739866,5.997475,13.713987
-6.5337763,-14.642938,23.412899
1.3694834,-0.61770403,-3.9264908
10.170568,-3.2728736,21.092916
1.2378023,16.713923,3.7349546
-4.1276035,-27.722462,31.593885
-2.8754363,8.860941,15.483302
1.328782,-6.5265937,16.994043
9.909601,18.131289,-11.834539
-6.564901,-8.429984,6.3661823
-13.491326,3.4715924,-1.30484
7.4627266,-4.6040497,14.417883
11.312603,-0.11252748,29.429527
-14.216769,3.2752678,2.9520507
-11.820174,-14.401123,37.016754
13.64695,21.119253,4.003105
11.013328,-6.325481,18.521544
-6.105214,-1.1204864,0.047884032
-5.6982,-0.41180268,17.74343
2.4588451,4.084508,12.193669
5.973533,-1.541866,-6.4882865
-5.070919,1.5251064,14.274231
-2.3319526,-7.338228,14.858416
7.273585,13.543999,5.9783216
-0.61770403,-0.9935937,-5.281609
-1.0510546,-0.62967503,16.673222
-0.9576807,-13.606248,22.151154
4.156334,2.0039468,4.0414124
-2.2960393,-0.30885202,10.149021
-3.0478187,-2.1021092,11.379641
4.187459,1.9967642,8.087613
-0.25378537,0.7015011,8.844181
-2.291251,5.7269306,0.91458505
-3.4644098,-3.3375173,11.592725
0.06943185,1.2401965,14.891934
1.0295067,3.6774938,5.116409
2.0805612,5.2002063,0.0
-2.1212628,-0.60812724,19.737799
-3.5889084,8.566454,5.427655
6.7923503,-1.5131354,7.2113357
1.1204864,5.815516,12.265495
-3.9935284,-0.58418524,4.0462008
1.0462662,4.175488,12.093113
-2.1978772,5.571307,10.06283
5.686229,-0.3878607,22.55338
0.51235914,1.5753847,7.321469
-7.4244194,2.5809495,11.104307
6.1530986,4.4125137,10.754754
1.1420342,0.38067806,18.31325
-9.248801,-0.20111294,9.713276
-1.5562311,-6.789956,16.019604
5.645528,5.0254292,8.010999
1.5035586,6.093243,6.83784
-5.556942,4.307169,7.3885064
-4.9895163,-4.4436383,10.733206
3.4572272,-2.2409728,14.223952
4.285621,0.007182605,1.4269443
-4.345476,3.4691982,13.170504
-3.1004913,1.910573,10.362105
3.3614593,3.9719806,7.800309
-1.400608,1.7166426,11.930307
-3.2824504,-0.2801216,9.957485
-3.1124623,-0.7517793,16.342821
3.1387985,4.8865657,8.839393
3.5170822,1.7142484,6.9479733
-6.6989765,-5.6527104,17.688362
0.11731588,5.473145,3.0765493
2.018312,-2.2649148,5.9639564
-1.9752164,1.292869,17.017986
-3.5003228,2.1068976,6.6486983
5.391742,4.177882,19.64203
2.791639,11.856087,6.232107
-7.3885064,4.6375685,4.3861775
-2.2218192,-2.8275523,11.587936
4.096479,1.6304513,13.127408
2.5881321,1.7286136,4.915296
0.49559975,-4.197036,10.96305
-3.3039982,-1.7597382,17.29332
4.0222588,7.7213006,0.8523358
3.241749,-3.4045548,12.430696
-9.540894,-6.6870055,13.773843
0.7015011,3.4261026,6.229713
4.7500963,-0.7589619,6.8881183
-1.2617443,4.0916905,10.733206
1.70946,3.0478187,2.6910827
1.1180922,-2.2457612,14.513651
-4.9703627,10.85531,8.822633
0.23702596,-2.858677,3.5051112
-1.685518,1.541866,9.907207
-1.520318,-0.320823,14.097059
2.7964275,4.220978,2.006341
-3.0430303,0.81163436,9.184157
-1.292869,1.8555063,15.461755
4.687847,-0.61052144,1.769315
0.7685388,-1.7788919,14.020445
-2.1188686,1.2569559,6.14831
3.7684734,-3.6415808,13.383588
3.928885,0.6655881,1.1827357
-2.030283,1.3192052,16.510414
1.2090719,4.55856,1.8339585
2.7102363,-3.3399115,17.633295
0.5530606,12.109872,-1.4413095
-3.7660792,-14.324509,13.972561
-1.412579,6.409278,13.912706
0.2753332,-13.603854,13.88637
5.1259856,18.05228,-1.6591818
-2.2218192,-7.941567,2.2266076
-5.829881,-2.5019407,25.495853
-3.8259344,-0.6943185,6.991069
4.3981485,-1.9393034,10.694899
-0.47405192,5.7748146,15.775395
-5.085284,-3.0190883,6.397307
-0.37110126,11.417948,7.431602
1.541866,0.093373865,10.084377
4.0222588,12.928689,8.145074
-3.8139634,-6.6079965,4.297592
-2.3008277,2.5785553,13.828909
-0.45010993,8.173804,8.147469
3.6774938,-2.801216,6.1195793
-4.7046065,7.2472486,9.883265
-6.591237,-10.457873,18.387468
7.237672,9.085996,-6.6846113
-4.876989,-5.068525,14.633361
-1.9632454,0.2825158,5.2720323
4.8722005,-6.459556,14.092271
-0.80445176,4.546589,4.8003745
1.7190368,6.019023,2.8514943
-0.31603462,-1.7788919,14.949395
-2.5833437,0.18674773,9.471462
2.4516625,-1.6783354,7.2233067
1.8004397,4.6902413,4.4316673
-2.3750482,1.3934253,9.313444
-1.1348516,-0.35913026,8.257602
3.0334535,-1.2018893,7.2472486
-0.35434186,1.8387469,9.16261
-1.8698715,-2.908955,7.764396
-0.80445176,-0.019153614,13.00291
-0.21308395,-0.9792285,13.620613
0.8403648,1.0965444,9.028535
-1.376666,0.37349546,6.3829417
-1.2354081,-4.3837833,12.7730665
2.719813,-0.110133275,6.6606693
-0.1316811,-2.4372973,8.331821
-0.79726917,-2.0829554,10.714052
0.85473,2.6408045,5.5521536
3.9815574,3.952827,3.0550013
-0.6847417,-3.1292217,10.103531
-2.542642,-0.9792285,14.539987
-0.016759412,1.946486,9.7324295
-2.0207062,3.4715924,8.475474
0.0,-1.9273324,12.4785795
-3.7828386,0.62009823,12.227188
-1.5634137,4.9344497,15.303738
3.0765493,5.023035,8.3821
-3.1316159,0.82599956,12.672509
-0.33518824,2.966416,15.373169
0.7469909,7.098808,11.616667
-2.3415294,-1.1707647,10.594342
0.12928689,-0.088585466,11.312603
-1.8626889,0.41180268,8.9758625
0.22984336,3.3279405,4.297592
3.095703,0.9959879,3.6631286
-0.09816227,-4.187459,16.038757
-1.0007763,3.4332852,6.3422403
1.7812861,1.4891934,2.9376855
-0.031124622,-2.5330653,12.483368
-4.1060557,-0.15322891,7.237672
1.0654198,-1.1803415,8.070854
-0.93613285,3.9121256,6.9503675
-1.1180922,-0.22984336,9.981427
-1.1803415,-0.25378537,8.480263
-1.8052281,3.371036,2.5761611
1.1013328,-3.8522706,5.741296
0.19393034,-3.335123,19.177555
-2.5881321,-0.5674258,10.213664
3.8019924,9.188946,7.323863
-0.33518824,5.097255,10.91756
-3.4979286,5.571307,13.445837
0.92655605,4.7644615,11.413159
-1.7118542,2.918532,10.012551
2.7940333,2.2146366,15.186421
-1.2880806,-0.7757214,18.215086
-1.3503298,7.3310456,8.62152
5.5138464,4.132392,4.158728
-2.4301147,-1.8076223,19.814413
-3.6607344,0.58418524,13.84088
3.596091,4.256891,4.3598413
-1.4700398,0.9672575,10.441113
-2.5809495,1.6448165,12.959814
0.25378537,0.20350714,8.604761
-1.388637,2.0973208,7.8410106
1.9129672,0.1364695,12.34211
-1.0199299,0.6368576,8.980651
-1.2138603,-7.0605006,18.772936
-0.19632454,4.8745947,9.315839
1.0869676,1.508347,3.667917
-0.7326257,2.7988217,10.206482
0.4213795,2.2385786,7.1993647
0.8643068,0.36870706,6.670246
-1.1252748,1.5298948,8.461109
0.50038815,2.8993783,7.656657
2.4061728,0.8355764,5.9041014
-1.6903064,2.5378537,7.2783732
-0.6751649,-3.4261026,8.010999
1.970428,-2.7222073,9.390059
0.7206547,0.5602432,8.075643
-2.327164,0.7134721,6.7229185
0.22505496,-1.3503298,9.483433
1.4389153,2.7700913,4.4675803
-1.5107412,-0.12210429,9.188946
0.50517654,1.2689269,8.176199
0.04070143,-0.31124622,9.263166
-0.47644615,2.2529438,8.949526
1.1468226,-1.5011644,1.1061212
-1.8076223,0.29927522,14.896723
-1.2497733,5.3223104,9.854534
2.8538885,-2.779668,3.526659
1.0366893,-2.2936451,13.259089
-2.9281087,-0.25617957,13.278243
3.3854012,11.247959,-3.6583402
2.731784,-3.5482068,7.929596
-6.0884547,-2.2218192,9.299079
3.430891,-10.177752,28.80464
-0.37828386,16.565481,12.6222315
2.5689783,5.7724204,-0.25139117
3.940856,-0.51714754,20.448877
-6.129156,-3.4165258,14.542381
3.083732,3.4835634,7.3430166
1.757344,2.9472623,6.619968
-5.494693,-4.4603977,17.02038
3.3159695,0.51475334,11.374852
-0.107739076,-2.8107927,13.467384
-1.2354081,2.7581203,10.01734
2.3439236,-5.5258174,13.467384
-0.4237737,4.0940847,12.08593
0.17717093,5.3007627,0.4333505
0.557849,2.5761611,2.1140802
0.47165772,-0.78050977,14.760254
-0.33279404,-4.7022123,10.376471
0.21308395,2.6120741,1.2378023
-0.9504981,2.5187001,12.713211
-1.3862427,-0.047884032,10.697293
-2.1332338,-2.4013844,14.386758
-0.06703765,2.0446482,12.72997
-1.079785,6.0285997,6.5984197
0.50517654,3.4979286,11.255142
0.28491,1.0749966,14.355634
-6.3111157,-2.3582888,9.737218
0.18435353,6.2632318,18.339584
2.1068976,1.6184803,14.781801
-3.6248214,1.9991584,11.877635
0.8810662,6.0956373,3.8714242
-0.7134721,1.9800048,10.94629
-1.3239936,-0.6560113,11.870452
1.7142484,0.11492168,11.329363
-3.1842883,1.6783354,12.176909
0.21308395,1.5586253,7.4363904
2.231396,2.2936451,6.114791
-2.8538885,-2.9376855,4.1659107
-0.81642276,-7.860164,12.023681
-0.4237737,-1.412579,13.393165
-0.79726917,2.3894134,13.883976
4.4005427,3.0550013,-0.4405331
0.6751649,17.290924,1.1348516
-4.189853,-17.638084,24.890121
3.4620156,26.482265,-1.5251064
-3.41892,-29.230808,38.5658
-4.594473,14.020445,23.968353
4.441244,5.9400144,-0.1436521
-0.2753332,0.8882488,35.216312
-7.177817,4.450821,4.0174704
3.9336734,-7.615956,22.586899
-4.4675803,2.0278888,9.457097
-0.320823,-10.754754,12.974179
5.734113,13.90313,3.4859576
-1.4460979,-4.525041,21.021091
0.0047884034,4.76925,-2.528277
0.6991069,-6.83784,15.828068
-5.2624555,-1.163582,10.433931
1.3670892,3.9695864,5.925649
0.37349546,6.0238113,12.344504
-1.2018893,-0.4309563,11.183316
-0.6488287,2.4468741,10.977415
-0.6703765,1.352724,12.864046
-0.7062895,2.5881321,16.230293
-1.6807296,6.3063273,5.032612
-2.0925324,-0.94570965,15.763424
0.0,0.92416185,10.0508585
-1.1971009,4.209007,7.1347213
-1.5682021,-3.0885203,14.065935
0.6607997,4.9703627,12.167333
-0.31603462,3.4620156,9.696517
-0.58418524,-2.0398598,16.132132
-2.042254,-8.26239,8.3629465
0.3854665,0.076614454,6.43322
2.099715,3.7732618,4.357447
-0.62728083,8.48984,6.766014
-1.2282255,-2.6671407,4.84347
0.7134721,-5.0302176,11.81778
-1.3982137,-9.576807,12.454638
0.533907,5.3965306,5.758055
0.9552865,5.1523223,4.074931
-0.35673606,0.5434838,10.94629
-0.8499416,7.249643,8.693346
-0.33758244,2.4732103,7.4244194
-0.15083471,-1.2856863,13.43626
-0.8762778,2.7341783,9.006987
0.18674773,-0.59136784,3.5458126
1.460463,-10.986992,25.76161
-1.6831238,2.8443117,13.536817
4.630386,6.5146227,-0.93134445
1.5873557,5.566519,6.1219735
-3.5673606,1.5849615,13.397953
2.0398598,4.0653543,7.393295
-0.62728083,2.741361,11.652579
-1.055843,0.36152446,13.654132
-1.1492168,8.92319,7.419631
-1.532289,-3.608062,7.8865004
-0.557849,-7.807492,15.277401
-1.6328455,-0.8403648,7.5824366
0.18674773,4.537012,10.7116585
0.8834604,1.6591818,10.520123
-0.31603462,-1.4652514,13.383588
-2.6264393,6.019023,7.019799
0.260968,2.9137435,8.152257
-1.3742718,-3.430891,12.993333
1.1587936,-0.4189853,10.0269165
0.9648633,0.4381389,11.11149
-1.2138603,1.8818425,10.141838
0.10295067,0.6871359,8.580819
-0.770933,3.2968156,16.874334
-1.340753,1.5921441,18.701109
1.1923125,10.907983,9.229648
2.8179753,5.5258174,5.243302
-0.21068975,3.4835634,19.17995
0.04309563,3.2920272,11.394006
-0.6943185,2.707842,6.5361705
0.8283938,5.5162406,9.85214
-0.50038815,1.115698,7.7548194
-1.8291701,7.8050976,5.0613422
-0.6967127,-8.987833,13.285425
-0.81163436,3.3135753,6.6079965
-1.5945383,2.966416,0.35434186
-1.6280571,-2.789245,13.204022
-1.7860745,0.6847417,8.987833
-1.2234371,-3.2513258,14.793773
-1.1803415,1.5466543,9.339781
-0.866701,2.4229321,8.954314
-0.6512229,4.8578353,10.4171715
-2.719813,-6.289568,18.428171
0.47884035,5.6982,9.528923
-0.4165911,-0.6775591,2.942474
-0.47644615,4.0294414,18.569427
-1.934515,-0.24899697,7.3885064
4.3358994,3.265691,9.607931
-3.9312792,0.641646,5.437232
1.5370775,-1.6136919,10.912771
1.9847932,-5.0781016,9.136273
-0.047884032,5.985504,1.496376
-0.6943185,-2.6479871,13.790602
-0.12928689,-6.9383965,13.821727
0.7062895,4.0892963,7.905654
1.4460979,3.8857894,11.489774
2.099715,8.719683,-0.51235914
-0.93373865,4.2760444,2.1332338
0.48362875,-2.4420857,13.120225
-0.39264908,1.9608512,13.342886
-3.2632968,0.06943185,10.649409
1.6687586,-1.2545617,11.63582
1.5394717,2.231396,9.16261
-2.3223755,3.643975,9.229648
0.4309563,4.0916905,11.279084
-1.4652514,-2.1188686,12.864046
-1.5011644,0.38067806,9.974244
0.23702596,5.011064,8.130709
-1.5610195,0.9911995,9.787497
0.8523358,1.9776106,7.7069354
-0.2657564,3.3327289,10.936713
-1.5251064,2.0973208,13.661315
-1.5394717,-7.654263,18.08101
-1.3694834,4.5633483,4.173094
1.8363527,-1.8842367,4.915296
-1.1324574,2.4253263,13.10586
-2.0446482,4.4196963,2.4157495
-0.39983168,-9.67018,18.550274
-3.1771057,-4.027047,17.446548
-1.9680338,-2.7748797,9.76116
0.16280572,6.2943563,9.730036
-1.0630256,3.3423057,7.386112
1.4508862,-2.2242134,14.551958
-2.6982653,-3.490746,15.059528
0.7661445,2.171541,12.516887
-0.5315128,4.9081135,2.9640217
-1.9129672,-2.2409728,7.3166804
-0.8523358,-4.8985367,10.3453455
-1.2186487,-3.679888,9.028535
1.8531121,0.6991069,11.336545
0.35194764,4.939238,3.8786068
-1.4580688,-4.9296613,8.322245
1.4053963,-4.795586,13.232753
2.5905263,11.27669,2.7150247
0.79487497,1.5825673,8.319851
0.81642276,3.9695864,11.013328
-1.9153614,-0.59376204,7.00304
-1.3192052,-5.415684,17.920599
-0.2705448,1.8411411,8.561666
-3.0669725,-4.3406878,10.884041
-0.2633622,-1.7836803,10.398018
-0.9528923,2.5929205,10.599131
-0.50996494,1.0965444,8.619126
-1.5921441,1.4077905,7.0581064
-1.9752164,-1.2282255,13.90313
1.1587936,5.08289,7.589619
-0.33518824,7.6231384,10.146626
0.35673606,1.508347,14.391546
1.6639702,2.837129,12.741941
-0.047884032,-0.076614454,7.845799
-0.61530983,2.0829554,7.797915
0.58897364,2.5929205,10.376471
-0.37588966,-5.717354,18.851944
-0.110133275,-3.8355112,16.90067
1.2138603,8.7532015,5.9687448
0.8595184,-0.7541735,6.742072
-1.1252748,-2.1523874,12.169727
-2.3199813,1.4915876,6.540959
1.8555063,6.4619503,1.2976574
1.3120226,2.5617957,5.865794
-2.432509,-0.45968673,7.7931266
3.1364043,5.542577,6.5864487
0.6967127,-2.396596,17.451336
-2.4899697,-1.8962077,13.103466
2.8107927,1.757344,0.15801731
-1.448492,-0.05746084,6.0716953
-1.9153614,-1.5298948,9.962274
1.6687586,5.1547165,5.6646814
-1.292869,-4.405331,11.128249
-0.21308395,4.039018,10.266336
1.0773908,3.5649664,3.7565024
-2.5785553,7.515399,8.616732
2.9472623,1.9752164,9.909601
-1.0390835,-0.04309563,14.149732
-0.12928689,2.6312277,8.295909
0.29688102,-2.7269957,18.090588
-1.8459295,8.99741,1.5945383
1.3024458,3.0142999,3.821146
-0.4285621,-2.5067291,16.639702
-1.520318,-0.63206923,6.4906807
-2.8754363,-4.1802764,15.729905
-1.0390835,-3.5793316,2.2361844
2.1643584,6.0525417,12.198458
-0.56982,-8.942344,7.309498
-2.2864625,-3.0669725,10.582372
-0.9911995,-2.6408045,12.538434
1.6017209,2.4157495,7.228095
-1.0534488,6.0381765,6.291962
0.1340753,1.4149733,5.461174
-0.15801731,2.1787236,8.662222
0.1604115,-2.2768857,9.588778
-1.7118542,-2.3104045,11.657368
-0.4405331,5.2480903,13.177686
0.94570965,0.055066638,8.851364
