AccX,AccY,AccZ,Accident,GyroX,GyroY,GyroZ
-0.89303726,-7.153875,16.04594,1,-0.10323623,-0.6976081,-0.4447099
-2.755726,0.110133275,10.041282,0,-0.03726278,0.47647488,-0.6084218
3.5098996,-2.3702598,6.155493,1,-0.056199603,0.15271631,-0.19181168
0.24899697,7.668628,12.988544,0,0.22357668,-0.042760566,-0.029932396
-1.9800048,-7.1347213,7.515399,0,-0.22418754,-0.32986724,-0.07941248
1.6759412,3.4332852,8.801085,1,-0.24373524,-0.02076942,-0.059864793
0.81881696,1.1803415,6.126762,1,0.71837753,0.070249505,0.016493361
-0.9528923,3.6415808,10.496181,1,0.17348573,-0.043982297,-0.2742785
-2.6551697,4.51307,10.129868,1,-0.7275405,-0.55955255,-0.4288274
-0.6703765,3.4763808,9.184157,0,0.2846632,0.25228736,-0.070249505
-0.6991069,2.2122424,6.3182983,0,-0.20341812,0.016493361,0.09101892
-2.0709844,0.63206923,18.04031,1,-0.10323623,-0.58032197,-0.08002335
-1.733402,-5.1235914,5.887342,1,-0.14966199,-0.59864795,-0.12950343
-0.6536171,5.9184666,9.588778,0,0.115453534,0.49846604,0.13561209
1.0319009,4.6351743,1.8315643,1,0.48930305,0.82894415,0.7049385
1.1899183,4.6830587,9.672575,0,-0.6053675,-0.6560693,0.27000242
-6.030994,3.3806129,15.093047,1,-0.7483099,-0.00061086525,-0.3811799
0.40940848,-3.9863458,5.9519854,1,0.9645562,-0.014049901,0.267559
2.1284454,-3.8738184,16.46253,1,-0.20586158,-0.02443461,0.2883284
-5.781997,5.6096144,10.773908,0,-0.6963864,0.6420194,-0.29077184
4.1946416,1.9177556,0.89543146,1,-0.90102625,0.5332854,0.017104227
4.0701427,0.48123455,1.8004397,1,1.2382239,-0.37201694,0.27550024
-8.063671,-9.648633,19.397821,0,0.095294975,1.3329079,-0.28099802
1.5275006,1.3694834,8.90643,1,-1.4440855,-0.5216789,-0.07696902
3.3638535,1.5777789,7.3765354,0,-1.4544702,-0.45448375,0.26939157
-4.9296613,-7.4723034,3.1316159,0,1.668273,0.5198463,0.06963864
2.2385786,-3.7972038,2.6599581,0,1.2241739,-0.21013765,-0.15515977
1.0702082,-7.848193,17.197552,0,-3.5198054,0.007330383,-0.37690386
-0.62488663,0.19871874,7.252037,0,-0.43249258,0.31031954,0.029932396
1.7166426,-12.143391,-4.1276035,0,2.5082128,0.9059132,0.3707952
0.06703765,1.6687586,20.104113,1,0.63346726,0.36835176,-0.004276057
-1.8531121,-0.30166942,5.746084,1,-1.6633861,-0.1001819,-0.27488935
-0.78769237,-1.340753,9.363723,1,-0.20341812,0.021991149,-0.14721853
-1.388637,3.3518825,0.29448682,0,1.0464121,0.031154128,0.11789699
-1.0606314,-3.4380736,18.504786,0,-0.17470746,0.8570439,-0.018936822
-2.3558946,4.9895163,9.354146,1,-0.9993755,-0.03176499,-0.3463606
-1.7046716,3.1148565,5.3199162,1,-0.1423316,-5.1740284,-0.7318166
0.16759412,-6.742072,6.363788,1,1.9046779,0.9431759,0.29138273
4.3167458,1.745373,28.783092,1,-1.0012082,3.813021,0.5357288
3.7948096,41.359833,-1.8626889,0,1.7702875,-0.9266826,0.17287487
-12.978968,-26.115952,17.542316,1,-1.4758505,-1.0482447,-1.0494665
-2.1619642,17.992426,10.386047,1,0.018936822,1.1239921,-0.22602014
10.089166,-0.11492168,-16.46732,1,1.9156734,1.0580186,0.86926126
-4.6136265,11.35091,22.728157,0,0.61636305,0.21013765,0.5002986
-8.887277,13.5296335,35.53953,0,-2.6584857,-1.9016235,-1.0390818
-0.7326257,-14.281413,9.861717,1,0.258396,0.752586,-0.77091193
6.1866174,10.881647,-12.837709,1,1.4398094,-0.030543262,0.24801129
-3.6535518,-8.956709,31.579521,1,1.3768903,0.3408628,0.54550266
-2.885013,1.0007763,12.8688345,1,-1.1459832,-0.5345071,-0.4569272
-0.02873042,12.409147,6.030994,1,-1.1074986,0.77518797,-0.77579886
4.5322237,11.575965,0.5386954,0,1.4391985,-0.040927973,0.21746802
0.36391866,-5.3725886,19.687521,0,1.5735888,-0.70005155,0.48075095
-5.023035,1.0366893,24.267628,0,-1.6126842,-0.21074851,-0.54550266
0.6344634,5.446809,5.058948,0,-0.6041457,0.535118,-0.42760566
6.5625067,6.979098,2.882619,1,1.0170907,-1.0195341,0.1337795
-3.1435869,-2.8179753,14.788984,1,1.1508701,0.036651913,-0.09407325
-1.127669,-5.011064,14.664485,1,-1.6743816,-0.32498032,-0.33658674
5.9878983,8.42759,-1.9416976,0,-0.36896262,-0.18020524,-0.22113322
-2.432509,3.9432502,0.6655881,0,1.3744467,0.32253686,-0.14660765
-1.3431472,-0.58897364,21.045033,1,0.15515977,-0.30604348,-0.0018325958
-0.37828386,-0.0023942017,14.563929,0,-0.9914343,-0.64812803,0.050701816
-1.8579005,-5.616797,6.540959,0,0.16249016,0.032375857,0.14294247
0.9864111,5.767632,14.231135,0,0.906524,0.18997909,0.04337143
-1.7142484,1.6089035,13.821727,0,-0.15577064,0.15515977,-0.029321533
0.48602295,-3.3375173,12.138602,0,-0.5497787,-0.096516706,0.16310102
-0.35434186,2.966416,2.0015526,0,0.88025683,-0.13622294,0.26939157
-3.1603463,-6.007052,14.279019,0,0.26267207,0.516792,-0.077579886
1.2042835,8.506598,5.109226,0,-1.5961909,-1.6212363,-0.51251596
-0.39264908,-2.4037786,9.3182335,0,-1.0067059,1.0323622,-0.14355333
6.3566055,2.3463178,-37.735012,0,0.39095375,0.86437434,0.6426302
3.9480386,16.014814,20.90138,0,2.28036,-0.7501425,0.18875736
-4.132392,-27.059267,14.958972,1,-2.2052236,-0.88147855,-0.91874135
1.3742718,19.76653,21.171926,1,-0.3371976,0.3933972,-0.5296202
0.47884035,-12.495338,12.270284,0,1.6157386,0.90469146,0.82650065
-0.7206547,11.432313,11.820174,1,2.406809,-0.9224065,0.6908886
-7.0485296,22.481554,13.883976,0,-3.07815,-0.6786713,-0.784351
-1.2521675,-19.433735,35.929787,0,-1.0146471,0.2125811,-0.5681047
9.6845455,13.907918,-21.492748,1,2.5118778,-0.3145956,0.26206118
-7.61835,-14.583082,15.076288,0,0.19242255,1.6383406,0.0030543262
-3.169923,15.495274,11.626244,1,-1.1728612,0.029321533,-0.1160644
1.3814543,-0.32561144,-0.6823475,1,-0.20341812,-0.14538592,-0.22907446
-4.110844,2.695871,10.953473,0,-0.06414085,0.8857546,-0.028099801
3.9863458,4.0701427,6.8330517,1,-0.65118235,-0.1337795,0.226631
-2.681506,-7.4962454,11.008539,1,0.1777618,-0.35918877,-0.40683624
-5.281609,-9.65821,6.385336,1,0.24801129,-0.47952923,-0.4343252
3.7708676,1.9369092,9.411607,1,-0.2932153,-0.3549127,0.2602286
-1.4748282,5.2648497,3.4883518,0,-0.15821409,0.19303341,0.20647246
-2.0590134,-0.2777274,12.064383,1,1.0085385,-0.38973203,-0.11178834
0.21068975,-3.2800562,18.104954,0,-0.18936823,0.06841691,-0.06352998
-0.02873042,6.9479733,7.4028716,0,-0.9645562,-0.017104227,0.204029
0.5530606,4.345476,0.6847417,1,0.70432764,-0.45142943,0.34880406
-1.1109096,-4.4101195,15.037981,1,0.16676621,0.34513888,-0.06658431
0.41180268,6.8306575,8.319851,1,0.1386664,-1.0574077,-0.11301007
-0.4405331,-7.7572136,15.382746,0,-1.0213667,0.17837265,0.21930063
2.1906946,17.85835,-8.736442,1,0.7672467,-0.24984388,0.103847094
-0.6967127,10.91756,2.6408045,0,0.53878313,0.26633725,-0.07696902
1.5394717,-2.5210943,17.171215,1,0.014049901,-0.30848694,0.25961772
0.1412579,4.0198646,17.343597,1,-0.32559118,0.14660765,0.13988814
-3.9815574,5.6551046,14.204799,0,0.408058,1.9254472,0.3145956
2.1380222,2.348712,22.170307,0,-3.8026361,5.8618627,0.16676621
-2.2601264,18.425776,-16.077065,1,3.7953057,-5.7903914,0.27122417
-21.303606,-56.955666,67.578735,0,-0.27916542,0.5186246,0.0580322
1.532289,14.020445,-2.6072857,1,1.3628404,2.806315,0.16615535
13.36204,39.14759,-16.68998,0,-1.3848315,-1.6157386,-0.070249505
-9.976639,-21.028273,49.382805,0,-1.7782288,-0.41905355,0.43004912
-1.1659763,-0.47884035,16.369158,1,4.4819183,-0.8558222,1.1007792
3.2609026,-31.629799,0.17956513,1,-1.2498302,1.6933185,0.0
2.8443117,29.4822,6.955156,0,-0.7415904,0.73975784,-0.66706485
2.0135236,19.294872,-12.071565,0,0.44226643,0.2919936,-0.23090707
-1.8531121,15.837645,29.491777,0,2.747061,-0.4709771,0.7984009
-4.654328,-24.30833,30.05202,1,-0.9896017,1.0207558,-0.0067195175
-0.6823475,19.079393,7.824251,0,-0.7788532,0.6609562,-0.7275405
1.8746599,4.10845,-2.2290018,0,-0.08979719,-0.16371189,-0.21197024
-0.7374141,5.7604494,17.211916,1,0.31642818,-0.59864795,0.5137377
-1.8626889,-1.553837,-2.2960393,1,0.5674938,0.4184427,0.45814893
-1.1228806,-8.8777,9.916783,0,-1.0256428,1.2742649,-0.1826487
0.34476504,15.993267,10.04607,1,-0.7733554,-0.17592919,-0.5693264
-1.6232687,-11.791444,13.026852,1,0.15760323,-0.3023783,-0.20952678
-1.5562311,4.9416323,0.7182605,0,0.05131268,0.80878556,0.37507126
-1.2593501,-4.4220905,3.8043866,1,0.07147124,0.13683382,0.52106804
-1.1252748,-1.2354081,8.487445,0,-0.004886922,0.37384954,-0.20769419
-2.540248,5.470751,5.3247046,0,-2.1923954,-2.3835962,-0.88453287
3.8522706,16.850391,-24.56451,1,1.1569787,0.48624873,0.22785273
-3.5553896,-15.140931,48.54723,0,0.5155703,-2.937651,0.6096435
-1.6184803,42.92325,28.35932,0,1.6823229,-4.338976,-0.27916542
-4.173094,-38.034286,13.474567,0,-0.36468655,-0.021991149,-1.106277
17.57344,12.167333,1.0175357,1,-1.8863518,-0.44776422,0.06841691
8.971074,8.865729,-15.907076,0,4.1496077,0.6151413,0.9492846
-5.434838,-7.1826053,0.04070143,0,0.675617,1.3909402,0.3640757
-2.0638018,31.239544,49.899952,1,-5.465411,-3.1630602,-1.1600331
-4.2784386,-14.233529,5.770026,1,-1.4526376,1.5583172,-0.6078109
12.969391,16.967707,-12.928689,0,4.0726385,-1.1050552,1.3536774
4.525041,-28.433538,58.837505,0,0.6713409,-1.359786,0.40133846
-14.504074,5.920861,19.065027,1,-0.95417154,1.1343768,-1.2815952
6.469133,0.9864111,8.568848,1,-1.201572,-1.4001031,-0.33169982
6.0405707,9.600749,13.345281,0,0.63529986,-0.081855945,0.70005155
-7.6614456,-0.7134721,6.0980315,1,1.9120082,0.88147855,0.6719518
5.2409077,-4.7022123,12.20564,1,-0.16737708,0.25167647,0.25778514
0.7134721,16.486473,10.424355,1,-1.5790867,0.8417723,-0.28221974
-2.5330653,14.216769,1.4030021,0,0.72692966,0.043982297,0.19792034
-0.011971008,-2.5210943,15.014039,0,0.64812803,-0.5522222,0.57360244
-5.17387,-0.2681506,18.777723,0,-0.7458665,0.08246681,0.13500121
-1.2449849,-5.7508726,12.660539,1,-0.64568454,-0.54550266,-0.22174409
1.9871874,3.1244333,4.209007,0,0.86926126,0.08735373,0.048258353
-0.18914193,0.81642276,5.439626,1,0.34269542,0.9059132,0.25045475
1.970428,3.0190883,9.868899,1,-0.34697145,0.67256266,0.27488935
-1.103727,4.3119574,6.64391,1,-0.61941737,-0.043982297,0.004276057
-3.5122938,1.9728222,13.125013,1,0.3744604,-0.11728613,0.042760566
-0.91458505,-3.7134068,11.247959,1,0.42821655,-0.58459806,0.20952678
-1.2976574,-4.0174704,18.47366,0,-0.93951076,-0.25289822,-0.14966199
-0.50996494,1.8363527,4.5777135,1,-0.29810223,-0.52290064,-0.34208453
1.6591818,-1.0007763,3.2513258,1,0.5864306,0.2779437,-0.02076942
2.992752,2.0159178,2.4037786,1,0.28344148,0.55955255,0.226631
0.36631286,6.5625067,6.0262055,0,-0.15088372,0.5308419,-0.089186326
0.4237737,3.181894,11.820174,0,-0.4361578,0.6383542,-0.321926
1.6041151,6.706159,11.054029,0,0.36713,-0.06352998,-0.23640485
-4.261679,0.33758244,9.65821,1,-0.3866777,0.72692966,-0.30543262
-0.45489833,5.619191,2.3702598,0,-0.24312437,0.8564331,-0.12705997
1.3263878,6.145916,0.47884035,0,0.1966986,-0.48197266,-0.13194689
-4.015076,-13.06037,18.99799,0,-0.4129449,-0.33353242,-0.3903429
0.10295067,-2.9496565,8.688558,0,0.48441613,-0.0018325958,-0.032375857
2.9472623,2.7581203,4.6495395,1,-0.4972443,0.29138273,0.14782938
-2.7461493,4.292804,6.1650696,1,0.3231477,-0.32803464,-0.02565634
-2.9712043,-4.3023806,9.107543,1,-0.15454891,-1.6646078,-0.13194689
-0.6847417,-5.657499,13.745112,0,-0.2828306,0.16615535,0.059253927
1.2449849,7.800309,1.8602947,1,-0.065973446,-0.1386664,0.29260445
0.6727707,3.5936968,9.502586,0,0.032375857,-0.4654793,0.3115413
-0.90500826,-9.392453,21.940464,1,-0.084910266,-0.7067711,0.25228736
2.861071,3.6152446,3.0190883,1,-0.16615535,0.17348573,0.18509217
1.9201498,6.5601125,-3.2728736,1,0.81183994,-0.12156218,0.29810223
-2.5450363,0.78529817,15.899894,1,-0.3463606,0.552833,0.17959438
0.36870706,10.658986,6.1507044,0,0.26511553,0.4184427,0.4605924
0.25617957,3.311181,9.713276,1,-0.100792766,0.5119051,0.27366763
-3.1531637,10.424355,15.085865,1,0.33353242,0.4288274,0.106901415
-2.5091233,-5.9064956,20.424934,1,-0.07941248,0.029932396,0.22235495
-0.4165911,5.363012,12.74673,1,-0.63041294,0.33414328,0.25167647
-0.7685388,0.8882488,5.6790466,1,0.35979962,-0.043982297,0.20708331
0.19871874,-1.3311762,10.299856,0,0.48624873,-0.16126843,0.042760566
0.045489833,-5.233725,12.849681,1,-0.4550946,0.01282817,0.035430185
1.8602947,-0.019153614,10.771513,0,-0.16065755,0.6200282,0.08246681
2.3989902,5.959168,5.0661306,1,-0.43982297,0.6579019,0.057421334
1.2378023,-5.722142,10.860099,0,0.6817256,-0.25717425,-0.03604105
-3.3518825,-5.6431336,17.204733,0,-0.15882497,0.1863139,-0.20708331
1.5777789,-3.6655228,12.629414,1,0.20463985,0.20647246,-0.09712757
1.5490485,5.8921304,3.6272156,1,0.05375614,-0.08002335,-0.30909783
-1.340753,3.347094,9.770737,0,0.07941248,-0.17165314,-0.19853121
1.7070658,2.954445,12.437878,1,0.5027421,0.3371976,0.057421334
-1.8890251,1.1228806,15.591042,1,-0.43310347,1.4001031,-0.3304781
0.7445967,9.141062,5.020641,0,-0.06658431,0.07513642,-0.48441613
-1.4149733,2.4732103,6.363788,0,0.39278635,0.24923302,-0.4202753
-4.285621,-1.0582372,17.870321,1,-0.12889257,0.66339964,-0.115453534
3.560178,3.217807,8.374918,0,0.34208453,-0.16187929,-0.055588737
-2.231396,-1.0319009,14.15452,1,-0.625526,-0.12034045,-0.7324274
-0.019153614,2.755726,11.101913,0,-0.23457226,-1.3432927,-0.453262
1.9728222,-6.0405707,1.5107412,0,0.5546656,0.2919936,0.007941248
-2.2002714,8.913613,2.2457612,1,0.40683624,0.23273966,-0.031154128
-0.24181437,3.490746,12.148179,1,-0.31948254,-0.39828414,-0.24251351
-2.657564,-1.8579005,16.469713,1,-0.014660766,0.906524,-0.17348573
-1.0319009,9.167398,12.813767,0,-0.17348573,-0.5491679,0.09040806
-3.8786068,-7.443573,22.515072,0,-0.05131268,-0.32559118,0.0030543262
-4.711789,-4.0677485,4.223372,0,0.344528,-0.54428095,-0.06963864
1.7525556,1.9656396,4.9081135,0,-0.118507855,-0.8772025,0.13622294
-1.5490485,-2.0015526,11.226412,1,0.1282817,0.18875736,0.32253686
0.33997664,6.9527617,4.096479,0,-0.16615535,-0.59864795,0.23396139
0.7422025,5.781997,2.822764,0,0.4343252,-0.7079928,0.19914207
-2.7868507,-4.8338933,22.44564,1,-0.13255776,-0.35796702,0.13805555
1.7860745,9.727641,6.4308257,0,-0.16310102,0.829555,0.18142697
2.2242134,9.323022,-3.086126,0,-0.20769419,-0.30115658,0.3390302
-1.7980455,-3.5769374,20.161573,0,-0.15271631,-0.05375614,0.23396139
-4.84347,-5.5760956,16.548721,1,0.8222246,-0.025045475,0.17715092
1.8626889,0.7517793,6.9599442,0,-0.66156703,-0.06658431,0.21074851
-1.127669,4.134786,12.832921,1,-1.7928895,0.4569272,0.087964594
-0.90021986,-0.78290397,1.9177556,1,1.4208726,-0.258396,0.3726278
0.16280572,-14.477737,11.192893,1,0.41783184,0.034208454,0.2706133
-0.19393034,6.5744777,12.890382,1,-0.7800749,0.31398472,-0.00061086525
2.1906946,5.9304376,0.45489833,1,-0.3481932,-0.35735616,0.0067195175
0.59615624,-5.374983,17.386692,1,0.8167268,0.54367006,0.07086037
1.0414777,8.389283,8.444349,0,0.8735373,0.009773844,0.10262536
0.90500826,-6.6774287,16.369158,0,-1.1691961,0.71593404,-0.19425514
1.2186487,12.5264635,3.6822822,0,-0.23518312,0.8179486,-0.15699236
0.8475474,2.1404164,-3.0119057,0,0.6041457,1.2076806,-0.043982297
-2.099715,3.8546648,14.590265,0,-0.29260445,-0.13561209,-0.13133603
-1.0534488,-3.5098996,14.348451,1,-0.3811799,-0.7556403,-0.22602014
1.0582372,-7.3885064,14.264654,1,0.036651913,0.064751714,-0.44837508
1.7310078,10.951078,5.494693,0,0.3830125,0.07941248,-0.42577308
-0.16519992,-4.8219223,15.095442,0,-0.11728613,0.98654735,-0.20219639
-1.1755531,3.1914709,4.582502,1,-0.16615535,0.743423,-0.17531833
-0.34476504,3.083732,-5.5641246,1,0.36896262,-0.57848936,-0.32559118
-4.1012673,1.6232687,14.908694,1,0.43799037,-0.35246924,-0.33108896
-0.50278234,0.20350714,25.033773,0,-0.2846632,-0.1386664,-0.047647487
1.5610195,5.171476,12.306197,0,0.19364429,-0.462425,-0.108123146
-1.910573,2.8514943,6.4882865,0,-0.13072516,0.07086037,-0.4007276
0.047884032,3.2345665,8.4347725,1,0.60903263,-0.35979962,-0.16798794
2.1452048,2.7485435,2.1380222,0,0.028710667,-0.66706485,-0.0983493
-2.0111294,2.0350714,10.271125,1,-0.75686204,0.31337386,-0.25595254
0.9672575,9.713276,13.378799,0,0.096516706,-0.007330383,-0.12156218
-1.4030021,-3.4261026,10.78109,1,0.50885075,-0.07819075,-0.18142697
-4.343082,-3.5769374,15.358804,1,-0.47891834,-0.96761054,-0.2657264
-0.17956513,-1.6112977,9.703699,0,-0.7635816,-0.11362094,-0.07819075
0.3854665,1.2737153,-3.6966474,0,1.2437216,-0.3371976,0.16065755
-1.8028339,-7.2233067,13.623008,1,0.47219884,-0.7501425,0.18692477
-1.9680338,-0.21308395,16.867151,0,-0.929126,0.48747048,0.19853121
2.3630772,11.099519,-6.054936,0,-0.46670106,0.37323865,0.46120325
0.31124622,9.0476885,3.2154129,1,0.2565634,-0.98899084,0.38912117
-6.0477533,-8.432379,21.088129,1,1.4886786,-0.5522222,0.3231477
1.3000516,-5.995081,18.39944,0,-1.1282681,-0.8313876,0.22113322
1.0055647,14.563929,9.6845455,0,-0.6963864,0.3707952,0.09896017
-1.0414777,4.2999864,1.4341269,1,0.698219,-0.9260717,0.37873647
2.5689783,-3.5793316,16.721106,1,0.80878556,-0.5290093,0.40500367
-3.040636,-1.5298948,5.911284,0,-0.93401295,1.831374,0.11789699
2.5067291,15.780184,1.1971009,0,-0.2742785,0.29993483,0.30909783
-1.6831238,5.3678,7.1059904,1,0.3200934,-0.09896017,0.4007276
-5.7389016,-11.190498,22.936453,0,0.45020768,-0.5021312,0.31948254
1.8674773,0.581791,11.47062,1,-1.0916162,-0.093462385,-0.02443461
-0.38307226,2.1188686,7.1059904,1,0.2828306,0.0580322,0.07391469
0.91219085,-3.406949,12.923901,0,0.9425651,-0.6768387,0.30909783
-0.023942016,-4.0342298,12.29662,1,-0.6414085,0.5479461,0.02443461
2.6312277,11.128249,-2.4899697,0,-0.0983493,0.21746802,0.1863139
1.4891934,-3.2872388,16.340427,0,0.14172074,0.28527406,0.07391469
-1.292869,3.667917,12.51928,0,0.42455134,0.25717425,0.015271631
1.7860745,-4.0414124,5.130774,0,-0.48624873,-0.034208454,0.016493361
-1.0366893,4.584896,10.582372,1,-0.12461651,0.25900686,-0.1386664
-0.08379706,2.3415294,7.055712,1,0.6084218,0.23579398,-0.13255776
1.5849615,-0.60573304,14.8272915,0,-0.37812558,0.17104226,-0.27366763
-0.5363012,9.880871,2.3439236,1,-0.2302962,0.41722095,0.029321533
-1.5370775,-8.973468,14.429853,1,0.79168135,0.2144137,0.35002577
-2.0350714,2.8395233,12.593501,0,0.40744713,-0.0018325958,-0.22113322
-1.7980455,7.3406224,4.7644615,0,-0.3475823,-0.20463985,-0.5174029
0.023942016,-1.1252748,17.164032,0,-0.56321776,-0.17287487,0.1337795
1.2785037,12.179304,5.8346696,0,1.1172725,0.5186246,0.54305923
-2.267309,-3.311181,8.032547,1,-0.17104226,0.81183994,-0.15577064
-1.9488802,5.779603,16.95813,1,-1.6762142,-0.4905248,-0.73364913
-0.5434838,-5.121197,4.283227,1,0.44715336,-0.52412236,-0.10262536
-1.4532804,-9.969456,7.441179,1,1.2089024,-0.20769419,0.21319197
-1.0869676,-4.220978,17.070658,0,-0.979217,0.12461651,-0.15943582
2.2122424,2.980781,8.896853,0,-0.27916542,0.18387043,-0.34880406
2.3870192,5.207389,-7.0341644,0,0.16554448,-0.15577064,-0.15760323
-0.60573304,0.90500826,9.112331,1,0.7538077,0.12644911,0.26328292
-2.1619642,-3.3901896,9.279925,1,0.07696902,0.8790351,0.16982053
-0.29927522,10.084377,11.159374,1,-0.29810223,0.015271631,-0.21746802
-3.241749,4.110844,8.973468,0,-0.6206391,0.065973446,-0.21746802
-0.29209262,3.4237084,10.333375,0,0.57910025,-1.1252137,0.24678956
-1.9153614,-5.2361193,11.623849,1,0.6224717,-0.13805555,0.009162978
-0.6847417,4.3143516,9.959879,1,-0.012217305,0.8906415,-0.028710667
4.972757,9.397242,6.9168487,0,-0.77213365,0.1423316,0.16432275
-1.8531121,7.819463,4.853047,0,-0.43982297,0.81122905,0.20525073
-1.9129672,0.94331545,6.5026517,1,1.1307116,-0.21868975,0.32803464
-1.2593501,-4.7979803,15.069105,1,-0.28038713,-0.50518554,-0.092240654
-5.377377,-1.3024458,15.43063,0,-1.1502593,0.6377433,-0.077579886
3.4213142,1.7788919,5.7867856,1,0.6750061,-0.02076942,0.58093286
-2.2697031,-2.7964275,11.805809,0,0.17898351,0.48502702,0.13805555
-3.7373488,-1.2018893,13.749901,1,-0.23090707,0.3005457,-0.06536258
3.9384618,-1.2952632,0.94570965,1,0.06291912,-0.25473082,0.11789699
-2.3870192,5.9424086,8.662222,1,0.13316862,0.77396625,0.1704314
-0.9888053,-4.6710877,19.203892,1,-0.22052236,-1.1844677,0.016493361
1.8363527,4.039018,5.1355624,1,0.56199604,0.52656585,-0.014660766
1.6759412,2.5713725,-4.8482585,0,-0.97494096,1.1911873,0.12095132
2.779668,12.890382,17.405846,0,0.45570546,-0.2565634,0.16615535
-2.8634653,-14.511256,8.573636,0,-0.33475417,0.82711154,-0.24740042
0.320823,7.541735,9.004593,1,-0.36835176,0.5296202,-0.31337386
0.1316811,-1.8363527,0.38067806,1,-0.398895,-0.54733527,-0.12889257
-3.2968156,-9.916783,14.4609785,0,1.4618006,-0.7348709,-0.13194689
-0.12449849,-3.8307228,6.8091097,1,-0.77640975,0.2773328,-0.6273586
4.522647,8.623915,10.055647,0,-0.7275405,0.66889745,-0.07819075
3.845088,6.10282,-0.45729253,0,0.60231316,0.29932398,0.26939157
-6.131551,-3.0621839,12.531252,0,0.22602014,0.8136725,-0.3200934
-2.2146366,0.7206547,7.587225,1,-0.68233645,-0.8900307,-0.4709771
-0.055066638,-1.7190368,11.573571,1,-0.41416663,-0.816116,-0.13561209
-0.7422025,-0.2657564,3.7469256,1,0.9279043,-0.32986724,0.040317107
2.743755,5.255273,8.276755,1,0.3817908,-0.0720821,-0.24923302
0.8762778,0.6871359,16.40507,1,-0.54305923,0.6151413,-0.4550946
-0.047884032,7.493851,9.524135,1,0.055588737,0.52106804,-0.15393804
-2.0470424,3.4763808,7.884106,1,0.119729586,0.36957347,-0.02443461
-4.0294414,0.7230489,11.410766,0,0.14721853,-0.3903429,-0.15760323
-2.633622,-7.8027034,12.49055,0,-0.36163223,-0.41905355,-0.21868975
0.12210429,-0.7326257,10.323798,0,-0.46731192,-0.63224554,-0.20708331
-0.5530606,4.1946416,2.767697,1,0.63346726,0.014049901,-0.028710667
-0.6536171,-3.8498764,7.103596,1,-0.119729586,0.06414085,0.053145275
-0.8403648,6.6247563,9.478644,0,0.004276057,-0.11056661,-0.16065755
-1.8746599,4.0174704,5.2528787,1,0.0036651916,0.14538592,-0.01038471
3.1316159,3.5817258,10.931925,0,-0.017715093,-0.89858276,0.23762658
-2.858677,-3.0693667,14.908694,0,0.29138273,0.20830505,-0.032375857
-1.1420342,2.3750482,11.173739,1,0.26511553,-0.33169982,-0.06780604
3.145981,10.702082,8.611943,0,-0.015271631,-0.7049385,0.20586158
-3.5290532,-10.072407,18.231846,1,-1.047023,0.23762658,0.045814894
1.8962077,12.586318,-0.0023942017,1,0.59437186,-0.009773844,-0.076358154
-1.7525556,-9.01417,4.4460325,0,-0.04642576,0.6053675,0.099571034
-0.19871874,3.2872388,15.907076,1,-0.8436049,-0.01282817,0.33841935
-2.9041667,-3.655946,0.11252748,1,-0.07941248,-0.3652974,0.26206118
-2.3415294,-7.4244194,12.2080345,1,0.36285394,-0.3475823,0.20647246
1.0726024,1.472434,12.093113,0,-0.4813618,-0.40194935,0.18325958
-0.15801731,-5.8442464,11.975797,1,-0.27550024,0.043982297,0.22235495
2.0973208,1.982399,-1.1875241,1,0.39828414,-0.2950479,0.21380283
-2.0015526,-5.305551,14.288596,0,-0.59315014,0.30604348,-0.12889257
-0.81881696,-0.20350714,4.805163,0,0.5015204,0.50946164,0.14966199
2.8299465,0.08379706,4.292804,1,-0.2742785,-0.22968534,0.16187929
-1.6950948,-1.958457,13.819332,0,-0.08735373,0.25289822,-0.007941248
2.2218192,0.6631939,5.2385135,1,0.25961772,-0.24678956,0.048258353
0.6464345,-0.09816227,13.022063,1,0.4831944,0.36835176,-0.07269296
-0.51714754,0.7493851,11.456255,0,-0.40133846,-0.08552113,-0.31764993
1.9440918,6.7229185,1.541866,1,0.1282817,0.05681047,-0.21074851
-0.0023942017,1.934515,10.9582615,0,-0.22724187,0.5693264,-0.0421497
1.1563994,6.0764837,14.623784,0,0.5876524,0.28038713,-0.032986723
-2.6048915,-1.4173675,10.362105,0,-0.8912524,0.5222898,-0.48502702
-1.163582,3.0238767,6.4020953,0,0.40744713,0.07574729,-0.17654006
0.1364695,1.8435353,2.6288335,0,0.03848451,-0.29993483,-0.055588737
-3.2441432,0.6871359,14.760254,0,0.36102137,-0.33108896,-0.16554448
0.93373865,1.8219875,10.716447,1,-0.20891592,0.15515977,-0.096516706
1.8531121,4.4963107,11.573571,0,0.25045475,0.6078109,0.17287487
-0.5410896,4.596867,8.248025,1,0.027488936,0.42332962,-0.02321288
-4.2640734,1.4389153,9.524135,0,-0.034208454,-0.18753563,-0.43127087
-1.8555063,3.4883518,3.4763808,1,-0.6432411,0.02687807,-0.22174409
-1.5921441,-2.4420857,16.230293,1,0.44165558,-0.41172317,0.28405234
-0.91458505,-1.9895816,9.560047,0,0.26267207,-0.6462954,0.037873644
-1.1300632,-0.2705448,13.970167,1,-0.24495697,0.79901177,-0.32742378
3.715801,9.258378,4.6710877,0,-0.18020524,-0.26267207,-0.14049901
